libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.86%; loss = 4.605170 
Iteration  2330: accuracy_at_1 =  0.39%; accuracy_at_5 =  4.69%; loss = 4.605684  (0.451754 s/it)
Iteration  2340: accuracy_at_1 =  0.39%; accuracy_at_5 =  3.12%; loss = 4.605590  (0.451692 s/it)
Iteration  2350: accuracy_at_1 =  0.78%; accuracy_at_5 =  3.52%; loss = 4.605577  (0.453161 s/it)
Iteration  2360: accuracy_at_1 =  1.56%; accuracy_at_5 =  6.25%; loss = 4.605107  (0.452081 s/it)
Iteration  2370: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.86%; loss = 4.605052  (0.451159 s/it)
Iteration  2380: accuracy_at_1 =  1.17%; accuracy_at_5 =  5.08%; loss = 4.605362  (0.450696 s/it)
Iteration  2390: accuracy_at_1 =  0.39%; accuracy_at_5 =  4.69%; loss = 4.605468  (0.450808 s/it)
Iteration  2400: accuracy_at_1 =  1.17%; accuracy_at_5 =  6.25%; loss = 4.604368  (0.450759 s/it)
Iteration  2410: accuracy_at_1 =  1.56%; accuracy_at_5 =  4.30%; loss = 4.604896  (0.450504 s/it)
Iteration  2420: accuracy_at_1 =  0.39%; accuracy_at_5 =  4.69%; loss = 4.604706  (0.450715 s/it)
Iteration  2430: accuracy_at_1 =  1.17%; accuracy_at_5 =  4.69%; loss = 4.606328  (0.450950 s/it)
Iteration  2440: accuracy_at_1 =  1.56%; accuracy_at_5 =  5.86%; loss = 4.604950  (0.451680 s/it)
Iteration  2450: accuracy_at_1 =  1.56%; accuracy_at_5 =  6.25%; loss = 4.606254  (0.451891 s/it)
Iteration  2460: accuracy_at_1 =  0.78%; accuracy_at_5 =  4.69%; loss = 4.605536  (0.451566 s/it)
Iteration  2470: accuracy_at_1 =  0.39%; accuracy_at_5 =  2.34%; loss = 4.605601  (0.451991 s/it)
Iteration  2480: accuracy_at_1 =  1.17%; accuracy_at_5 =  4.69%; loss = 4.605774  (0.451792 s/it)
Iteration  2490: accuracy_at_1 =  1.56%; accuracy_at_5 =  5.08%; loss = 4.605045  (0.451697 s/it)
Iteration  2500: accuracy_at_1 =  0.00%; accuracy_at_5 =  3.12%; loss = 4.605284  (0.451241 s/it)
Iteration  2510: accuracy_at_1 =  0.78%; accuracy_at_5 =  3.91%; loss = 4.605714  (0.450564 s/it)
Iteration  2520: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.47%; loss = 4.606030  (0.450812 s/it)
Iteration  2530: accuracy_at_1 =  0.39%; accuracy_at_5 =  3.12%; loss = 4.606996  (0.450853 s/it)
Iteration  2540: accuracy_at_1 =  1.17%; accuracy_at_5 =  4.69%; loss = 4.604955  (0.450572 s/it)
Iteration  2550: accuracy_at_1 =  0.39%; accuracy_at_5 =  3.52%; loss = 4.606011  (0.451100 s/it)
Iteration  2560: accuracy_at_1 =  1.56%; accuracy_at_5 =  7.03%; loss = 4.604201  (0.450743 s/it)
Iteration  2570: accuracy_at_1 =  0.00%; accuracy_at_5 =  3.91%; loss = 4.606743  (0.451994 s/it)
Iteration  2580: accuracy_at_1 =  0.00%; accuracy_at_5 =  3.91%; loss = 4.606591  (0.452100 s/it)
Iteration  2590: accuracy_at_1 =  1.56%; accuracy_at_5 =  5.86%; loss = 4.605903  (0.452369 s/it)
Iteration  2600: accuracy_at_1 =  1.17%; accuracy_at_5 =  5.08%; loss = 4.605597  (0.453267 s/it)
Iteration  2610: accuracy_at_1 =  1.95%; accuracy_at_5 =  5.86%; loss = 4.605822  (0.452463 s/it)
Iteration  2620: accuracy_at_1 =  1.17%; accuracy_at_5 =  5.47%; loss = 4.604948  (0.452536 s/it)
Iteration  2630: accuracy_at_1 =  0.39%; accuracy_at_5 =  3.91%; loss = 4.605830  (0.451454 s/it)
Iteration  2640: accuracy_at_1 =  1.56%; accuracy_at_5 =  5.86%; loss = 4.604908  (0.451209 s/it)
Iteration  2650: accuracy_at_1 =  1.95%; accuracy_at_5 =  5.08%; loss = 4.605201  (0.451391 s/it)
Iteration  2660: accuracy_at_1 =  1.17%; accuracy_at_5 =  3.91%; loss = 4.606042  (0.451756 s/it)
Iteration  2670: accuracy_at_1 =  0.39%; accuracy_at_5 =  5.47%; loss = 4.605746  (0.451301 s/it)
Iteration  2680: accuracy_at_1 =  0.78%; accuracy_at_5 =  3.91%; loss = 4.605532  (0.451654 s/it)
Iteration  2690: accuracy_at_1 =  0.78%; accuracy_at_5 =  3.91%; loss = 4.606105  (0.451604 s/it)
Iteration  2700: accuracy_at_1 =  0.78%; accuracy_at_5 =  1.95%; loss = 4.605733  (0.452483 s/it)
Iteration  2710: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.86%; loss = 4.605155  (0.452511 s/it)
Iteration  2720: accuracy_at_1 =  0.39%; accuracy_at_5 =  5.08%; loss = 4.605803  (0.452165 s/it)
Iteration  2730: accuracy_at_1 =  0.39%; accuracy_at_5 =  4.30%; loss = 4.606047  (0.452478 s/it)
Iteration  2740: accuracy_at_1 =  0.78%; accuracy_at_5 =  2.73%; loss = 4.605237  (0.453305 s/it)
Iteration  2750: accuracy_at_1 =  1.56%; accuracy_at_5 =  5.86%; loss = 4.604765  (0.452708 s/it)
Iteration  2760: accuracy_at_1 =  1.95%; accuracy_at_5 =  6.25%; loss = 4.605067  (0.451265 s/it)
Iteration  2770: accuracy_at_1 =  0.39%; accuracy_at_5 =  2.73%; loss = 4.605612  (0.451170 s/it)
Iteration  2780: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.86%; loss = 4.605009  (0.451373 s/it)
Iteration  2790: accuracy_at_1 =  1.17%; accuracy_at_5 =  3.91%; loss = 4.604309  (0.451184 s/it)
Iteration  2800: accuracy_at_1 =  1.17%; accuracy_at_5 =  4.30%; loss = 4.606140  (0.450558 s/it)
Iteration  2810: accuracy_at_1 =  1.56%; accuracy_at_5 =  5.47%; loss = 4.605191  (0.451403 s/it)
Iteration  2820: accuracy_at_1 =  0.39%; accuracy_at_5 =  4.69%; loss = 4.604537  (0.451412 s/it)
Iteration  2830: accuracy_at_1 =  0.39%; accuracy_at_5 =  2.34%; loss = 4.606089  (0.451968 s/it)
Iteration  2840: accuracy_at_1 =  1.95%; accuracy_at_5 =  3.91%; loss = 4.605550  (0.452086 s/it)
Iteration  2850: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.47%; loss = 4.604271  (0.451878 s/it)
Iteration  2860: accuracy_at_1 =  1.17%; accuracy_at_5 =  4.69%; loss = 4.606071  (0.451920 s/it)
Iteration  2870: accuracy_at_1 =  2.34%; accuracy_at_5 =  4.30%; loss = 4.604791  (0.451487 s/it)
Iteration  2880: accuracy_at_1 =  0.00%; accuracy_at_5 =  2.73%; loss = 4.605458  (0.452320 s/it)
Iteration  2890: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.47%; loss = 4.605387  (0.451042 s/it)
Iteration  2900: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.86%; loss = 4.606030  (0.450966 s/it)
Iteration  2910: accuracy_at_1 =  1.56%; accuracy_at_5 =  5.08%; loss = 4.606109  (0.451217 s/it)
Iteration  2920: accuracy_at_1 =  1.56%; accuracy_at_5 =  3.91%; loss = 4.606751  (0.451386 s/it)
Iteration  2930: accuracy_at_1 =  0.39%; accuracy_at_5 =  3.91%; loss = 4.605657  (0.451137 s/it)
Iteration  2940: accuracy_at_1 =  0.00%; accuracy_at_5 =  4.30%; loss = 4.605161  (0.451342 s/it)
Iteration  2950: accuracy_at_1 =  0.78%; accuracy_at_5 =  3.12%; loss = 4.605308  (0.451888 s/it)
Iteration  2960: accuracy_at_1 =  0.39%; accuracy_at_5 =  3.91%; loss = 4.605574  (0.452020 s/it)
Iteration  2970: accuracy_at_1 =  0.78%; accuracy_at_5 =  3.91%; loss = 4.606211  (0.451688 s/it)
Iteration  2980: accuracy_at_1 =  0.39%; accuracy_at_5 =  3.52%; loss = 4.606899  (0.451957 s/it)
Iteration  2990: accuracy_at_1 =  1.17%; accuracy_at_5 =  3.91%; loss = 4.605473  (0.451771 s/it)
Iteration  3000: accuracy_at_1 =  0.39%; accuracy_at_5 =  3.12%; loss = 4.605405  (0.452039 s/it)
Iteration  3010: accuracy_at_1 =  0.78%; accuracy_at_5 =  4.30%; loss = 4.606295  (0.452110 s/it)
Iteration  3020: accuracy_at_1 =  0.39%; accuracy_at_5 =  4.30%; loss = 4.604699  (0.450822 s/it)
Iteration  3030: accuracy_at_1 =  0.78%; accuracy_at_5 =  4.30%; loss = 4.605450  (0.451190 s/it)
Iteration  3040: accuracy_at_1 =  1.95%; accuracy_at_5 =  4.30%; loss = 4.605705  (0.451094 s/it)
Iteration  3050: accuracy_at_1 =  0.00%; accuracy_at_5 =  2.34%; loss = 4.605626  (0.450816 s/it)
Iteration  3060: accuracy_at_1 =  0.78%; accuracy_at_5 =  4.69%; loss = 4.605674  (0.450935 s/it)
Iteration  3070: accuracy_at_1 =  0.39%; accuracy_at_5 =  5.08%; loss = 4.605795  (0.451224 s/it)
Iteration  3080: accuracy_at_1 =  1.17%; accuracy_at_5 =  4.30%; loss = 4.605572  (0.452103 s/it)
Iteration  3090: accuracy_at_1 =  0.39%; accuracy_at_5 =  4.30%; loss = 4.605649  (0.452658 s/it)
Iteration  3100: accuracy_at_1 =  0.78%; accuracy_at_5 =  4.30%; loss = 4.605641  (0.452770 s/it)
Iteration  3110: accuracy_at_1 =  1.56%; accuracy_at_5 =  2.73%; loss = 4.605480  (0.452514 s/it)
Iteration  3120: accuracy_at_1 =  0.78%; accuracy_at_5 =  4.30%; loss = 4.605480  (0.451971 s/it)
Iteration  3130: accuracy_at_1 =  0.39%; accuracy_at_5 =  4.30%; loss = 4.605210  (0.453671 s/it)
Iteration  3140: accuracy_at_1 =  0.39%; accuracy_at_5 =  3.12%; loss = 4.605381  (0.451417 s/it)
Iteration  3150: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.86%; loss = 4.605101  (0.451092 s/it)
Iteration  3160: accuracy_at_1 =  0.78%; accuracy_at_5 =  4.30%; loss = 4.605549  (0.451964 s/it)
Iteration  3170: accuracy_at_1 =  0.39%; accuracy_at_5 =  3.12%; loss = 4.605513  (0.451866 s/it)
Iteration  3180: accuracy_at_1 =  1.56%; accuracy_at_5 =  5.47%; loss = 4.605426  (0.450352 s/it)
Iteration  3190: accuracy_at_1 =  0.78%; accuracy_at_5 =  4.69%; loss = 4.606110  (0.450482 s/it)
Iteration  3200: accuracy_at_1 =  1.17%; accuracy_at_5 =  7.03%; loss = 4.605050  (0.449837 s/it)
Iteration  3210: accuracy_at_1 =  0.00%; accuracy_at_5 =  3.91%; loss = 4.605688  (0.452141 s/it)
Iteration  3220: accuracy_at_1 =  0.78%; accuracy_at_5 =  4.30%; loss = 4.605531  (0.452141 s/it)
Iteration  3230: accuracy_at_1 =  1.17%; accuracy_at_5 =  4.30%; loss = 4.606648  (0.453612 s/it)
Iteration  3240: accuracy_at_1 =  1.17%; accuracy_at_5 =  4.69%; loss = 4.605851  (0.452012 s/it)
Iteration  3250: accuracy_at_1 =  1.17%; accuracy_at_5 =  5.08%; loss = 4.604714  (0.453737 s/it)
Iteration  3260: accuracy_at_1 =  1.56%; accuracy_at_5 =  6.64%; loss = 4.605564  (0.452025 s/it)
Iteration  3270: accuracy_at_1 =  2.73%; accuracy_at_5 =  5.08%; loss = 4.604797  (0.450131 s/it)
Iteration  3280: accuracy_at_1 =  0.39%; accuracy_at_5 =  4.30%; loss = 4.606398  (0.451384 s/it)
Iteration  3290: accuracy_at_1 =  0.39%; accuracy_at_5 =  5.47%; loss = 4.605193  (0.450796 s/it)
Iteration  3300: accuracy_at_1 =  0.00%; accuracy_at_5 =  4.69%; loss = 4.605121  (0.450856 s/it)
Iteration  3310: accuracy_at_1 =  0.78%; accuracy_at_5 =  4.69%; loss = 4.605721  (0.451349 s/it)
Iteration  3320: accuracy_at_1 =  0.78%; accuracy_at_5 =  3.91%; loss = 4.605827  (0.451406 s/it)
Iteration  3330: accuracy_at_1 =  1.17%; accuracy_at_5 =  2.34%; loss = 4.606175  (0.451935 s/it)
Iteration  3340: accuracy_at_1 =  1.17%; accuracy_at_5 =  7.42%; loss = 4.604668  (0.451650 s/it)
Iteration  3350: accuracy_at_1 =  0.39%; accuracy_at_5 =  4.69%; loss = 4.605084  (0.452152 s/it)
Iteration  3360: accuracy_at_1 =  1.95%; accuracy_at_5 =  4.69%; loss = 4.605174  (0.452178 s/it)
Iteration  3370: accuracy_at_1 =  1.17%; accuracy_at_5 =  5.47%; loss = 4.604823  (0.452454 s/it)
Iteration  3380: accuracy_at_1 =  0.39%; accuracy_at_5 =  5.47%; loss = 4.604482  (0.452904 s/it)
Iteration  3390: accuracy_at_1 =  0.39%; accuracy_at_5 =  4.30%; loss = 4.606733  (0.452547 s/it)
Iteration  3400: accuracy_at_1 =  0.39%; accuracy_at_5 =  2.73%; loss = 4.605762  (0.451214 s/it)
Iteration  3410: accuracy_at_1 =  0.00%; accuracy_at_5 =  4.69%; loss = 4.604509  (0.450834 s/it)
Iteration  3420: accuracy_at_1 =  0.78%; accuracy_at_5 =  4.69%; loss = 4.606516  (0.451154 s/it)
Iteration  3430: accuracy_at_1 =  0.78%; accuracy_at_5 =  2.73%; loss = 4.605894  (0.451025 s/it)
Iteration  3440: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.86%; loss = 4.605819  (0.451183 s/it)
Iteration  3450: accuracy_at_1 =  0.39%; accuracy_at_5 =  4.69%; loss = 4.605780  (0.451221 s/it)
Iteration  3460: accuracy_at_1 =  0.00%; accuracy_at_5 =  3.12%; loss = 4.606779  (0.451991 s/it)
Iteration  3470: accuracy_at_1 =  0.39%; accuracy_at_5 =  3.52%; loss = 4.604951  (0.452305 s/it)
Iteration  3480: accuracy_at_1 =  0.39%; accuracy_at_5 =  5.08%; loss = 4.605979  (0.452520 s/it)
Iteration  3490: accuracy_at_1 =  1.17%; accuracy_at_5 =  7.42%; loss = 4.605144  (0.452064 s/it)
Iteration  3500: accuracy_at_1 =  0.39%; accuracy_at_5 =  2.34%; loss = 4.605815  (0.452074 s/it)
Iteration  3510: accuracy_at_1 =  0.78%; accuracy_at_5 =  2.73%; loss = 4.605690  (0.452277 s/it)
Iteration  3520: accuracy_at_1 =  1.56%; accuracy_at_5 =  6.25%; loss = 4.605063  (0.453340 s/it)
Iteration  3530: accuracy_at_1 =  0.39%; accuracy_at_5 =  4.69%; loss = 4.605530  (0.451709 s/it)
Iteration  3540: accuracy_at_1 =  0.78%; accuracy_at_5 =  8.59%; loss = 4.604726  (0.452227 s/it)
Iteration  3550: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.08%; loss = 4.605049  (0.451715 s/it)
Iteration  3560: accuracy_at_1 =  1.56%; accuracy_at_5 =  5.47%; loss = 4.604352  (0.451588 s/it)
Iteration  3570: accuracy_at_1 =  0.39%; accuracy_at_5 =  3.52%; loss = 4.605050  (0.451146 s/it)
Iteration  3580: accuracy_at_1 =  0.39%; accuracy_at_5 =  3.91%; loss = 4.605737  (0.451258 s/it)
Iteration  3590: accuracy_at_1 =  0.39%; accuracy_at_5 =  3.12%; loss = 4.604036  (0.451249 s/it)
Iteration  3600: accuracy_at_1 =  1.17%; accuracy_at_5 =  6.25%; loss = 4.605490  (0.452033 s/it)
Iteration  3610: accuracy_at_1 =  1.95%; accuracy_at_5 =  9.38%; loss = 4.604455  (0.451845 s/it)
Iteration  3620: accuracy_at_1 =  0.78%; accuracy_at_5 =  6.25%; loss = 4.604518  (0.451477 s/it)
Iteration  3630: accuracy_at_1 =  0.39%; accuracy_at_5 =  4.69%; loss = 4.605551  (0.451149 s/it)
Iteration  3640: accuracy_at_1 =  1.17%; accuracy_at_5 =  5.86%; loss = 4.605392  (0.452373 s/it)
Iteration  3650: accuracy_at_1 =  0.78%; accuracy_at_5 =  4.69%; loss = 4.605886  (0.452273 s/it)
Iteration  3660: accuracy_at_1 =  1.95%; accuracy_at_5 =  4.30%; loss = 4.605173  (0.450893 s/it)
Iteration  3670: accuracy_at_1 =  1.56%; accuracy_at_5 =  4.30%; loss = 4.605526  (0.450876 s/it)
Iteration  3680: accuracy_at_1 =  1.17%; accuracy_at_5 =  4.30%; loss = 4.605278  (0.451618 s/it)
Iteration  3690: accuracy_at_1 =  0.39%; accuracy_at_5 =  3.12%; loss = 4.606664  (0.451339 s/it)
Iteration  3700: accuracy_at_1 =  1.17%; accuracy_at_5 =  3.52%; loss = 4.605956  (0.451250 s/it)
Iteration  3710: accuracy_at_1 =  1.17%; accuracy_at_5 =  4.69%; loss = 4.605844  (0.451216 s/it)
Iteration  3720: accuracy_at_1 =  0.00%; accuracy_at_5 =  5.86%; loss = 4.606009  (0.452428 s/it)
Iteration  3730: accuracy_at_1 =  1.56%; accuracy_at_5 =  4.69%; loss = 4.606105  (0.452062 s/it)
Iteration  3740: accuracy_at_1 =  0.78%; accuracy_at_5 =  2.73%; loss = 4.606231  (0.452701 s/it)
Iteration  3750: accuracy_at_1 =  1.56%; accuracy_at_5 =  3.12%; loss = 4.605454  (0.452406 s/it)
Iteration  3760: accuracy_at_1 =  0.00%; accuracy_at_5 =  4.69%; loss = 4.606586  (0.452214 s/it)
Iteration  3770: accuracy_at_1 =  0.78%; accuracy_at_5 =  4.30%; loss = 4.605492  (0.451704 s/it)
Iteration  3780: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.47%; loss = 4.606407  (0.451849 s/it)
Iteration  3790: accuracy_at_1 =  1.17%; accuracy_at_5 =  3.12%; loss = 4.606332  (0.451360 s/it)
Iteration  3800: accuracy_at_1 =  1.17%; accuracy_at_5 =  3.52%; loss = 4.605391  (0.451860 s/it)
Iteration  3810: accuracy_at_1 =  0.00%; accuracy_at_5 =  3.52%; loss = 4.606278  (0.452545 s/it)
Iteration  3820: accuracy_at_1 =  2.34%; accuracy_at_5 =  8.20%; loss = 4.605151  (0.451323 s/it)
