libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration      0: accuracy_at_1 = 39.06%; accuracy_at_5 = 71.88%; loss = 2.229614 
Iteration  19550: accuracy_at_1 = 43.36%; accuracy_at_5 = 66.80%; loss = 2.331915  (0.473720 s/it)
Iteration  19560: accuracy_at_1 = 42.97%; accuracy_at_5 = 68.36%; loss = 2.330367  (0.473745 s/it)
Iteration  19570: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.92%; loss = 2.341677  (0.473942 s/it)
Iteration  19580: accuracy_at_1 = 39.84%; accuracy_at_5 = 73.44%; loss = 2.212296  (0.473913 s/it)
Iteration  19590: accuracy_at_1 = 33.98%; accuracy_at_5 = 68.75%; loss = 2.334521  (0.474447 s/it)
Iteration  19600: accuracy_at_1 = 38.67%; accuracy_at_5 = 70.70%; loss = 2.429375  (0.474445 s/it)
Iteration  19610: accuracy_at_1 = 33.98%; accuracy_at_5 = 71.09%; loss = 2.334309  (0.474748 s/it)
Iteration  19620: accuracy_at_1 = 38.67%; accuracy_at_5 = 68.75%; loss = 2.404217  (0.474820 s/it)
Iteration  19630: accuracy_at_1 = 35.94%; accuracy_at_5 = 64.84%; loss = 2.565147  (0.475316 s/it)
Iteration  19640: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.75%; loss = 2.465692  (0.475218 s/it)
Iteration  19650: accuracy_at_1 = 37.11%; accuracy_at_5 = 67.19%; loss = 2.395010  (0.474641 s/it)
Iteration  19660: accuracy_at_1 = 44.53%; accuracy_at_5 = 74.61%; loss = 2.097132  (0.473081 s/it)
Iteration  19670: accuracy_at_1 = 40.23%; accuracy_at_5 = 70.70%; loss = 2.314974  (0.473427 s/it)
Iteration  19680: accuracy_at_1 = 42.19%; accuracy_at_5 = 67.58%; loss = 2.331295  (0.473534 s/it)
Iteration  19690: accuracy_at_1 = 40.62%; accuracy_at_5 = 70.31%; loss = 2.266396  (0.473360 s/it)
Iteration  19700: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.41%; loss = 2.400986  (0.473226 s/it)
Iteration  19710: accuracy_at_1 = 41.41%; accuracy_at_5 = 67.19%; loss = 2.280400  (0.474036 s/it)
Iteration  19720: accuracy_at_1 = 41.02%; accuracy_at_5 = 66.41%; loss = 2.310077  (0.474402 s/it)
Iteration  19730: accuracy_at_1 = 39.45%; accuracy_at_5 = 66.02%; loss = 2.496608  (0.474464 s/it)
Iteration  19740: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.02%; loss = 2.463502  (0.474392 s/it)
Iteration  19750: accuracy_at_1 = 36.33%; accuracy_at_5 = 70.31%; loss = 2.353906  (0.474537 s/it)
Iteration  19760: accuracy_at_1 = 42.97%; accuracy_at_5 = 71.48%; loss = 2.174752  (0.474992 s/it)
Iteration  19770: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.36%; loss = 2.350986  (0.474556 s/it)
Iteration  19780: accuracy_at_1 = 38.67%; accuracy_at_5 = 62.11%; loss = 2.514345  (0.473736 s/it)
Iteration  19790: accuracy_at_1 = 35.94%; accuracy_at_5 = 64.45%; loss = 2.414442  (0.473745 s/it)
Iteration  19800: accuracy_at_1 = 32.42%; accuracy_at_5 = 67.58%; loss = 2.524216  (0.473606 s/it)
Iteration  19810: accuracy_at_1 = 34.77%; accuracy_at_5 = 66.80%; loss = 2.344381  (0.473477 s/it)
Iteration  19820: accuracy_at_1 = 41.41%; accuracy_at_5 = 69.14%; loss = 2.258729  (0.473897 s/it)
Iteration  19830: accuracy_at_1 = 46.48%; accuracy_at_5 = 75.00%; loss = 2.153064  (0.473683 s/it)
Iteration  19840: accuracy_at_1 = 39.45%; accuracy_at_5 = 72.27%; loss = 2.301313  (0.473429 s/it)
Iteration  19850: accuracy_at_1 = 32.42%; accuracy_at_5 = 70.31%; loss = 2.439526  (0.474994 s/it)
Iteration  19860: accuracy_at_1 = 39.84%; accuracy_at_5 = 66.41%; loss = 2.376596  (0.474751 s/it)
Iteration  19870: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.97%; loss = 2.251791  (0.474506 s/it)
Iteration  19880: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.41%; loss = 2.469345  (0.474752 s/it)
Iteration  19890: accuracy_at_1 = 36.33%; accuracy_at_5 = 71.48%; loss = 2.333834  (0.475089 s/it)
Iteration  19900: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.97%; loss = 2.363442  (0.474321 s/it)
Iteration  19910: accuracy_at_1 = 42.58%; accuracy_at_5 = 70.70%; loss = 2.247572  (0.473308 s/it)
Iteration  19920: accuracy_at_1 = 33.98%; accuracy_at_5 = 69.53%; loss = 2.414730  (0.474467 s/it)
Iteration  19930: accuracy_at_1 = 33.98%; accuracy_at_5 = 71.48%; loss = 2.347128  (0.474039 s/it)
Iteration  19940: accuracy_at_1 = 37.11%; accuracy_at_5 = 69.53%; loss = 2.443890  (0.473404 s/it)
Iteration  19950: accuracy_at_1 = 39.84%; accuracy_at_5 = 66.80%; loss = 2.307681  (0.473478 s/it)
Iteration  19960: accuracy_at_1 = 38.28%; accuracy_at_5 = 70.70%; loss = 2.226281  (0.473407 s/it)
Iteration  19970: accuracy_at_1 = 42.19%; accuracy_at_5 = 70.31%; loss = 2.308309  (0.474804 s/it)
Iteration  19980: accuracy_at_1 = 36.72%; accuracy_at_5 = 70.70%; loss = 2.318096  (0.475374 s/it)
Iteration  19990: accuracy_at_1 = 37.11%; accuracy_at_5 = 69.14%; loss = 2.522863  (0.475231 s/it)
Iteration  20000: accuracy_at_1 = 41.02%; accuracy_at_5 = 71.09%; loss = 2.291494  (0.492163 s/it)
Iteration  20010: accuracy_at_1 = 36.33%; accuracy_at_5 = 69.92%; loss = 2.379294  (0.466267 s/it)
Iteration  20020: accuracy_at_1 = 42.97%; accuracy_at_5 = 71.48%; loss = 2.104570  (0.474813 s/it)
Iteration  20030: accuracy_at_1 = 32.42%; accuracy_at_5 = 70.70%; loss = 2.414255  (0.474770 s/it)
Iteration  20040: accuracy_at_1 = 44.53%; accuracy_at_5 = 73.83%; loss = 2.193632  (0.473248 s/it)
Iteration  20050: accuracy_at_1 = 39.84%; accuracy_at_5 = 72.66%; loss = 2.229341  (0.473783 s/it)
Iteration  20060: accuracy_at_1 = 43.36%; accuracy_at_5 = 73.83%; loss = 2.119174  (0.473293 s/it)
Iteration  20070: accuracy_at_1 = 43.36%; accuracy_at_5 = 74.61%; loss = 2.167180  (0.473765 s/it)
Iteration  20080: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.41%; loss = 2.538446  (0.473349 s/it)
Iteration  20090: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.88%; loss = 2.286157  (0.473468 s/it)
Iteration  20100: accuracy_at_1 = 35.55%; accuracy_at_5 = 68.75%; loss = 2.315196  (0.474429 s/it)
Iteration  20110: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.97%; loss = 2.278495  (0.474602 s/it)
Iteration  20120: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.88%; loss = 2.179976  (0.474511 s/it)
Iteration  20130: accuracy_at_1 = 37.50%; accuracy_at_5 = 72.27%; loss = 2.299320  (0.475090 s/it)
Iteration  20140: accuracy_at_1 = 31.25%; accuracy_at_5 = 70.31%; loss = 2.507308  (0.475440 s/it)
Iteration  20150: accuracy_at_1 = 41.41%; accuracy_at_5 = 73.05%; loss = 2.127311  (0.475120 s/it)
Iteration  20160: accuracy_at_1 = 40.62%; accuracy_at_5 = 69.14%; loss = 2.404987  (0.474906 s/it)
Iteration  20170: accuracy_at_1 = 37.89%; accuracy_at_5 = 70.70%; loss = 2.292891  (0.473557 s/it)
Iteration  20180: accuracy_at_1 = 34.38%; accuracy_at_5 = 69.53%; loss = 2.409459  (0.473596 s/it)
Iteration  20190: accuracy_at_1 = 31.64%; accuracy_at_5 = 67.19%; loss = 2.426842  (0.473412 s/it)
Iteration  20200: accuracy_at_1 = 40.62%; accuracy_at_5 = 70.31%; loss = 2.255859  (0.474031 s/it)
Iteration  20210: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.97%; loss = 2.319108  (0.473667 s/it)
Iteration  20220: accuracy_at_1 = 35.94%; accuracy_at_5 = 69.53%; loss = 2.446090  (0.473383 s/it)
Iteration  20230: accuracy_at_1 = 39.06%; accuracy_at_5 = 66.41%; loss = 2.469643  (0.474461 s/it)
Iteration  20240: accuracy_at_1 = 39.06%; accuracy_at_5 = 70.70%; loss = 2.262265  (0.474626 s/it)
Iteration  20250: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.53%; loss = 2.278881  (0.475591 s/it)
Iteration  20260: accuracy_at_1 = 33.20%; accuracy_at_5 = 68.75%; loss = 2.412088  (0.476387 s/it)
Iteration  20270: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.97%; loss = 2.466219  (0.474959 s/it)
Iteration  20280: accuracy_at_1 = 41.41%; accuracy_at_5 = 72.27%; loss = 2.270328  (0.475202 s/it)
Iteration  20290: accuracy_at_1 = 41.02%; accuracy_at_5 = 71.48%; loss = 2.284783  (0.474349 s/it)
Iteration  20300: accuracy_at_1 = 37.89%; accuracy_at_5 = 68.36%; loss = 2.402072  (0.473754 s/it)
Iteration  20310: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.92%; loss = 2.278911  (0.475281 s/it)
Iteration  20320: accuracy_at_1 = 36.33%; accuracy_at_5 = 64.06%; loss = 2.526740  (0.473843 s/it)
Iteration  20330: accuracy_at_1 = 33.98%; accuracy_at_5 = 67.97%; loss = 2.413165  (0.473921 s/it)
Iteration  20340: accuracy_at_1 = 41.80%; accuracy_at_5 = 71.09%; loss = 2.286036  (0.473854 s/it)
Iteration  20350: accuracy_at_1 = 36.72%; accuracy_at_5 = 67.19%; loss = 2.409618  (0.473900 s/it)
Iteration  20360: accuracy_at_1 = 33.59%; accuracy_at_5 = 67.19%; loss = 2.526844  (0.475568 s/it)
Iteration  20370: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.75%; loss = 2.316000  (0.475163 s/it)
Iteration  20380: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.41%; loss = 2.345589  (0.475041 s/it)
Iteration  20390: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.70%; loss = 2.300518  (0.475186 s/it)
Iteration  20400: accuracy_at_1 = 42.19%; accuracy_at_5 = 71.48%; loss = 2.225379  (0.474965 s/it)
Iteration  20410: accuracy_at_1 = 42.19%; accuracy_at_5 = 71.09%; loss = 2.261836  (0.474711 s/it)
Iteration  20420: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.53%; loss = 2.417498  (0.474421 s/it)
Iteration  20430: accuracy_at_1 = 34.38%; accuracy_at_5 = 64.84%; loss = 2.540276  (0.473769 s/it)
Iteration  20440: accuracy_at_1 = 32.81%; accuracy_at_5 = 66.02%; loss = 2.495510  (0.474183 s/it)
Iteration  20450: accuracy_at_1 = 36.33%; accuracy_at_5 = 64.84%; loss = 2.492217  (0.473702 s/it)
Iteration  20460: accuracy_at_1 = 43.75%; accuracy_at_5 = 69.14%; loss = 2.332532  (0.473406 s/it)
Iteration  20470: accuracy_at_1 = 36.72%; accuracy_at_5 = 68.36%; loss = 2.413040  (0.473645 s/it)
Iteration  20480: accuracy_at_1 = 40.62%; accuracy_at_5 = 74.22%; loss = 2.225591  (0.473786 s/it)
Iteration  20490: accuracy_at_1 = 37.50%; accuracy_at_5 = 71.48%; loss = 2.363087  (0.474828 s/it)
Iteration  20500: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.97%; loss = 2.431056  (0.475274 s/it)
Iteration  20510: accuracy_at_1 = 30.86%; accuracy_at_5 = 69.53%; loss = 2.479221  (0.474485 s/it)
Iteration  20520: accuracy_at_1 = 41.80%; accuracy_at_5 = 68.36%; loss = 2.272503  (0.474534 s/it)
Iteration  20530: accuracy_at_1 = 41.80%; accuracy_at_5 = 68.75%; loss = 2.331793  (0.474590 s/it)
Iteration  20540: accuracy_at_1 = 39.45%; accuracy_at_5 = 71.09%; loss = 2.300937  (0.475108 s/it)
Iteration  20550: accuracy_at_1 = 32.42%; accuracy_at_5 = 68.75%; loss = 2.410631  (0.473913 s/it)
Iteration  20560: accuracy_at_1 = 43.36%; accuracy_at_5 = 71.09%; loss = 2.207348  (0.473497 s/it)
Iteration  20570: accuracy_at_1 = 35.55%; accuracy_at_5 = 62.89%; loss = 2.616673  (0.473883 s/it)
Iteration  20580: accuracy_at_1 = 36.72%; accuracy_at_5 = 71.09%; loss = 2.340772  (0.473758 s/it)
Iteration  20590: accuracy_at_1 = 41.80%; accuracy_at_5 = 72.27%; loss = 2.227934  (0.473480 s/it)
Iteration  20600: accuracy_at_1 = 39.84%; accuracy_at_5 = 72.27%; loss = 2.232713  (0.473231 s/it)
Iteration  20610: accuracy_at_1 = 40.23%; accuracy_at_5 = 72.66%; loss = 2.165402  (0.474218 s/it)
Iteration  20620: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.41%; loss = 2.444387  (0.474955 s/it)
Iteration  20630: accuracy_at_1 = 38.67%; accuracy_at_5 = 71.09%; loss = 2.337459  (0.474637 s/it)
Iteration  20640: accuracy_at_1 = 35.55%; accuracy_at_5 = 64.06%; loss = 2.588203  (0.474225 s/it)
Iteration  20650: accuracy_at_1 = 37.11%; accuracy_at_5 = 65.23%; loss = 2.501874  (0.474669 s/it)
Iteration  20660: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.80%; loss = 2.361771  (0.474826 s/it)
Iteration  20670: accuracy_at_1 = 44.14%; accuracy_at_5 = 70.31%; loss = 2.262099  (0.475041 s/it)
Iteration  20680: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.58%; loss = 2.404987  (0.473949 s/it)
Iteration  20690: accuracy_at_1 = 38.67%; accuracy_at_5 = 72.27%; loss = 2.231388  (0.473543 s/it)
Iteration  20700: accuracy_at_1 = 39.45%; accuracy_at_5 = 66.02%; loss = 2.476126  (0.473565 s/it)
Iteration  20710: accuracy_at_1 = 38.28%; accuracy_at_5 = 71.48%; loss = 2.351702  (0.474732 s/it)
Iteration  20720: accuracy_at_1 = 39.45%; accuracy_at_5 = 72.27%; loss = 2.328248  (0.473343 s/it)
Iteration  20730: accuracy_at_1 = 42.58%; accuracy_at_5 = 70.70%; loss = 2.278928  (0.473299 s/it)
Iteration  20740: accuracy_at_1 = 36.72%; accuracy_at_5 = 70.31%; loss = 2.303163  (0.474273 s/it)
Iteration  20750: accuracy_at_1 = 37.89%; accuracy_at_5 = 70.31%; loss = 2.305914  (0.475071 s/it)
Iteration  20760: accuracy_at_1 = 35.94%; accuracy_at_5 = 65.23%; loss = 2.510600  (0.474912 s/it)
Iteration  20770: accuracy_at_1 = 40.23%; accuracy_at_5 = 73.05%; loss = 2.271773  (0.474742 s/it)
Iteration  20780: accuracy_at_1 = 41.41%; accuracy_at_5 = 72.66%; loss = 2.219866  (0.474959 s/it)
Iteration  20790: accuracy_at_1 = 34.77%; accuracy_at_5 = 63.67%; loss = 2.490987  (0.474783 s/it)
Iteration  20800: accuracy_at_1 = 34.38%; accuracy_at_5 = 65.23%; loss = 2.496463  (0.474760 s/it)
Iteration  20810: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.53%; loss = 2.296419  (0.473521 s/it)
Iteration  20820: accuracy_at_1 = 34.38%; accuracy_at_5 = 64.06%; loss = 2.438938  (0.473552 s/it)
Iteration  20830: accuracy_at_1 = 32.03%; accuracy_at_5 = 66.41%; loss = 2.592190  (0.473629 s/it)
Iteration  20840: accuracy_at_1 = 41.41%; accuracy_at_5 = 68.75%; loss = 2.355834  (0.473562 s/it)
Iteration  20850: accuracy_at_1 = 37.50%; accuracy_at_5 = 71.48%; loss = 2.282691  (0.473817 s/it)
Iteration  20860: accuracy_at_1 = 34.38%; accuracy_at_5 = 64.84%; loss = 2.537137  (0.473119 s/it)
Iteration  20870: accuracy_at_1 = 34.77%; accuracy_at_5 = 67.19%; loss = 2.511708  (0.474936 s/it)
Iteration  20880: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.75%; loss = 2.392478  (0.474918 s/it)
Iteration  20890: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.97%; loss = 2.423328  (0.474805 s/it)
Iteration  20900: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.58%; loss = 2.344950  (0.475083 s/it)
Iteration  20910: accuracy_at_1 = 37.11%; accuracy_at_5 = 69.53%; loss = 2.339485  (0.475429 s/it)
Iteration  20920: accuracy_at_1 = 41.80%; accuracy_at_5 = 67.58%; loss = 2.280828  (0.475605 s/it)
Iteration  20930: accuracy_at_1 = 35.94%; accuracy_at_5 = 68.36%; loss = 2.407056  (0.474373 s/it)
Iteration  20940: accuracy_at_1 = 41.41%; accuracy_at_5 = 70.31%; loss = 2.226368  (0.473306 s/it)
Iteration  20950: accuracy_at_1 = 40.62%; accuracy_at_5 = 73.05%; loss = 2.177466  (0.475498 s/it)
Iteration  20960: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.53%; loss = 2.198211  (0.473710 s/it)
Iteration  20970: accuracy_at_1 = 37.89%; accuracy_at_5 = 67.58%; loss = 2.403991  (0.473692 s/it)
Iteration  20980: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.02%; loss = 2.464244  (0.473610 s/it)
Iteration  20990: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.00%; loss = 2.236151  (0.473281 s/it)
Iteration  21000: accuracy_at_1 = 41.80%; accuracy_at_5 = 72.27%; loss = 2.184188  (0.474551 s/it)
Iteration  21010: accuracy_at_1 = 36.72%; accuracy_at_5 = 60.94%; loss = 2.554246  (0.474874 s/it)
Iteration  21020: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.48%; loss = 2.283130  (0.474926 s/it)
Iteration  21030: accuracy_at_1 = 40.62%; accuracy_at_5 = 70.31%; loss = 2.411221  (0.474581 s/it)
Iteration  21040: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.41%; loss = 2.418642  (0.475235 s/it)
Iteration  21050: accuracy_at_1 = 36.72%; accuracy_at_5 = 71.88%; loss = 2.302346  (0.475108 s/it)
Iteration  21060: accuracy_at_1 = 37.89%; accuracy_at_5 = 68.36%; loss = 2.454475  (0.474536 s/it)
Iteration  21070: accuracy_at_1 = 33.98%; accuracy_at_5 = 63.67%; loss = 2.507677  (0.473998 s/it)
Iteration  21080: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.53%; loss = 2.289908  (0.473571 s/it)
Iteration  21090: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.97%; loss = 2.325253  (0.473440 s/it)
Iteration  21100: accuracy_at_1 = 41.41%; accuracy_at_5 = 68.75%; loss = 2.240902  (0.475278 s/it)
Iteration  21110: accuracy_at_1 = 40.62%; accuracy_at_5 = 70.31%; loss = 2.296533  (0.473167 s/it)
Iteration  21120: accuracy_at_1 = 34.77%; accuracy_at_5 = 64.45%; loss = 2.525230  (0.473691 s/it)
Iteration  21130: accuracy_at_1 = 42.58%; accuracy_at_5 = 69.92%; loss = 2.273830  (0.474878 s/it)
Iteration  21140: accuracy_at_1 = 34.77%; accuracy_at_5 = 66.80%; loss = 2.447402  (0.476358 s/it)
Iteration  21150: accuracy_at_1 = 41.41%; accuracy_at_5 = 68.75%; loss = 2.291651  (0.476027 s/it)
Iteration  21160: accuracy_at_1 = 41.02%; accuracy_at_5 = 73.44%; loss = 2.278230  (0.475020 s/it)
Iteration  21170: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.14%; loss = 2.296061  (0.474690 s/it)
Iteration  21180: accuracy_at_1 = 38.67%; accuracy_at_5 = 71.88%; loss = 2.294244  (0.475027 s/it)
Iteration  21190: accuracy_at_1 = 35.94%; accuracy_at_5 = 65.62%; loss = 2.452013  (0.475178 s/it)
Iteration  21200: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.14%; loss = 2.281331  (0.473875 s/it)
Iteration  21210: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.97%; loss = 2.335931  (0.473805 s/it)
Iteration  21220: accuracy_at_1 = 37.89%; accuracy_at_5 = 73.44%; loss = 2.268394  (0.473557 s/it)
Iteration  21230: accuracy_at_1 = 39.84%; accuracy_at_5 = 70.70%; loss = 2.288385  (0.474981 s/it)
Iteration  21240: accuracy_at_1 = 43.36%; accuracy_at_5 = 73.05%; loss = 2.175291  (0.473610 s/it)
Iteration  21250: accuracy_at_1 = 33.20%; accuracy_at_5 = 66.80%; loss = 2.473200  (0.474355 s/it)
Iteration  21260: accuracy_at_1 = 39.84%; accuracy_at_5 = 66.80%; loss = 2.401041  (0.474771 s/it)
Iteration  21270: accuracy_at_1 = 39.84%; accuracy_at_5 = 71.09%; loss = 2.307357  (0.474359 s/it)
Iteration  21280: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.75%; loss = 2.383055  (0.474835 s/it)
Iteration  21290: accuracy_at_1 = 33.98%; accuracy_at_5 = 64.45%; loss = 2.417686  (0.474487 s/it)
Iteration  21300: accuracy_at_1 = 41.02%; accuracy_at_5 = 70.31%; loss = 2.373481  (0.474737 s/it)
Iteration  21310: accuracy_at_1 = 33.98%; accuracy_at_5 = 71.09%; loss = 2.414174  (0.475027 s/it)
Iteration  21320: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.75%; loss = 2.294062  (0.473844 s/it)
Iteration  21330: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.19%; loss = 2.402883  (0.473190 s/it)
Iteration  21340: accuracy_at_1 = 35.94%; accuracy_at_5 = 65.62%; loss = 2.416253  (0.473406 s/it)
Iteration  21350: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.53%; loss = 2.296681  (0.473442 s/it)
Iteration  21360: accuracy_at_1 = 41.80%; accuracy_at_5 = 70.70%; loss = 2.232455  (0.474421 s/it)
Iteration  21370: accuracy_at_1 = 35.55%; accuracy_at_5 = 64.84%; loss = 2.413138  (0.473657 s/it)
Iteration  21380: accuracy_at_1 = 41.41%; accuracy_at_5 = 67.58%; loss = 2.321462  (0.474441 s/it)
Iteration  21390: accuracy_at_1 = 37.50%; accuracy_at_5 = 65.62%; loss = 2.460633  (0.474509 s/it)
Iteration  21400: accuracy_at_1 = 41.02%; accuracy_at_5 = 69.14%; loss = 2.254532  (0.474880 s/it)
Iteration  21410: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.53%; loss = 2.308473  (0.474973 s/it)
Iteration  21420: accuracy_at_1 = 36.33%; accuracy_at_5 = 70.70%; loss = 2.322334  (0.475068 s/it)
Iteration  21430: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.80%; loss = 2.435991  (0.474988 s/it)
Iteration  21440: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.02%; loss = 2.523943  (0.474575 s/it)
Iteration  21450: accuracy_at_1 = 33.98%; accuracy_at_5 = 68.36%; loss = 2.440126  (0.473169 s/it)
Iteration  21460: accuracy_at_1 = 33.20%; accuracy_at_5 = 66.80%; loss = 2.462017  (0.473790 s/it)
Iteration  21470: accuracy_at_1 = 34.38%; accuracy_at_5 = 66.41%; loss = 2.579151  (0.474648 s/it)
Iteration  21480: accuracy_at_1 = 42.19%; accuracy_at_5 = 72.27%; loss = 2.245428  (0.473883 s/it)
Iteration  21490: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.41%; loss = 2.490541  (0.475125 s/it)
Iteration  21500: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.75%; loss = 2.321131  (0.473498 s/it)
Iteration  21510: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.09%; loss = 2.208945  (0.474815 s/it)
Iteration  21520: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.75%; loss = 2.424359  (0.474700 s/it)
Iteration  21530: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.14%; loss = 2.321745  (0.475427 s/it)
Iteration  21540: accuracy_at_1 = 35.94%; accuracy_at_5 = 70.31%; loss = 2.396709  (0.474775 s/it)
Iteration  21550: accuracy_at_1 = 41.02%; accuracy_at_5 = 68.75%; loss = 2.411613  (0.474660 s/it)
Iteration  21560: accuracy_at_1 = 41.02%; accuracy_at_5 = 67.19%; loss = 2.339756  (0.474655 s/it)
Iteration  21570: accuracy_at_1 = 40.62%; accuracy_at_5 = 69.14%; loss = 2.306036  (0.474199 s/it)
Iteration  21580: accuracy_at_1 = 39.06%; accuracy_at_5 = 72.27%; loss = 2.289971  (0.473172 s/it)
Iteration  21590: accuracy_at_1 = 41.80%; accuracy_at_5 = 71.09%; loss = 2.236196  (0.473409 s/it)
Iteration  21600: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.14%; loss = 2.345407  (0.473280 s/it)
Iteration  21610: accuracy_at_1 = 42.19%; accuracy_at_5 = 69.92%; loss = 2.242077  (0.473169 s/it)
Iteration  21620: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.88%; loss = 2.250481  (0.473473 s/it)
Iteration  21630: accuracy_at_1 = 33.59%; accuracy_at_5 = 64.84%; loss = 2.514550  (0.474117 s/it)
Iteration  21640: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.53%; loss = 2.414964  (0.474737 s/it)
Iteration  21650: accuracy_at_1 = 44.53%; accuracy_at_5 = 73.05%; loss = 2.115479  (0.475113 s/it)
Iteration  21660: accuracy_at_1 = 40.23%; accuracy_at_5 = 73.05%; loss = 2.231160  (0.474679 s/it)
Iteration  21670: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.09%; loss = 2.334389  (0.474665 s/it)
Iteration  21680: accuracy_at_1 = 39.06%; accuracy_at_5 = 66.02%; loss = 2.398023  (0.474420 s/it)
Iteration  21690: accuracy_at_1 = 28.12%; accuracy_at_5 = 58.59%; loss = 2.703779  (0.474577 s/it)
Iteration  21700: accuracy_at_1 = 41.02%; accuracy_at_5 = 71.09%; loss = 2.281122  (0.474212 s/it)
Iteration  21710: accuracy_at_1 = 40.23%; accuracy_at_5 = 67.19%; loss = 2.316750  (0.473826 s/it)
Iteration  21720: accuracy_at_1 = 37.89%; accuracy_at_5 = 70.31%; loss = 2.355786  (0.473639 s/it)
Iteration  21730: accuracy_at_1 = 34.77%; accuracy_at_5 = 69.53%; loss = 2.467409  (0.473329 s/it)
Iteration  21740: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.92%; loss = 2.232756  (0.473678 s/it)
Iteration  21750: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.41%; loss = 2.480983  (0.473769 s/it)
Iteration  21760: accuracy_at_1 = 38.28%; accuracy_at_5 = 65.62%; loss = 2.418870  (0.473841 s/it)
Iteration  21770: accuracy_at_1 = 35.16%; accuracy_at_5 = 65.62%; loss = 2.582558  (0.476014 s/it)
Iteration  21780: accuracy_at_1 = 37.11%; accuracy_at_5 = 65.23%; loss = 2.367755  (0.475115 s/it)
Iteration  21790: accuracy_at_1 = 40.62%; accuracy_at_5 = 66.80%; loss = 2.475985  (0.475010 s/it)
Iteration  21800: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.09%; loss = 2.229258  (0.474526 s/it)
Iteration  21810: accuracy_at_1 = 35.94%; accuracy_at_5 = 65.62%; loss = 2.493544  (0.474615 s/it)
Iteration  21820: accuracy_at_1 = 35.55%; accuracy_at_5 = 69.53%; loss = 2.328889  (0.474298 s/it)
Iteration  21830: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.09%; loss = 2.239613  (0.473728 s/it)
Iteration  21840: accuracy_at_1 = 33.20%; accuracy_at_5 = 64.84%; loss = 2.542435  (0.473362 s/it)
Iteration  21850: accuracy_at_1 = 37.89%; accuracy_at_5 = 70.70%; loss = 2.328570  (0.473539 s/it)
Iteration  21860: accuracy_at_1 = 37.89%; accuracy_at_5 = 67.58%; loss = 2.332612  (0.473338 s/it)
