libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.86%; loss = 4.605170 
Iteration  2330: accuracy_at_1 = 10.55%; accuracy_at_5 = 30.08%; loss = 3.823384  (0.478651 s/it)
Iteration  2340: accuracy_at_1 = 12.50%; accuracy_at_5 = 35.55%; loss = 3.732893  (0.478523 s/it)
Iteration  2350: accuracy_at_1 = 12.89%; accuracy_at_5 = 33.59%; loss = 3.774828  (0.480080 s/it)
Iteration  2360: accuracy_at_1 = 10.94%; accuracy_at_5 = 34.77%; loss = 3.703340  (0.478617 s/it)
Iteration  2370: accuracy_at_1 =  9.77%; accuracy_at_5 = 36.33%; loss = 3.713197  (0.478032 s/it)
Iteration  2380: accuracy_at_1 = 11.33%; accuracy_at_5 = 31.64%; loss = 3.839758  (0.477229 s/it)
Iteration  2390: accuracy_at_1 =  9.77%; accuracy_at_5 = 32.42%; loss = 3.743132  (0.477240 s/it)
Iteration  2400: accuracy_at_1 = 11.72%; accuracy_at_5 = 32.81%; loss = 3.823678  (0.477336 s/it)
Iteration  2410: accuracy_at_1 = 13.67%; accuracy_at_5 = 38.28%; loss = 3.685633  (0.477386 s/it)
Iteration  2420: accuracy_at_1 = 12.11%; accuracy_at_5 = 37.89%; loss = 3.563918  (0.477347 s/it)
Iteration  2430: accuracy_at_1 = 11.33%; accuracy_at_5 = 39.84%; loss = 3.700003  (0.477670 s/it)
Iteration  2440: accuracy_at_1 = 10.16%; accuracy_at_5 = 33.59%; loss = 3.806134  (0.478723 s/it)
Iteration  2450: accuracy_at_1 = 12.89%; accuracy_at_5 = 38.28%; loss = 3.647890  (0.479125 s/it)
Iteration  2460: accuracy_at_1 = 10.55%; accuracy_at_5 = 32.42%; loss = 3.736199  (0.478852 s/it)
Iteration  2470: accuracy_at_1 =  8.98%; accuracy_at_5 = 31.64%; loss = 3.810416  (0.478519 s/it)
Iteration  2480: accuracy_at_1 = 14.45%; accuracy_at_5 = 33.59%; loss = 3.783161  (0.478519 s/it)
Iteration  2490: accuracy_at_1 = 12.89%; accuracy_at_5 = 36.33%; loss = 3.641772  (0.478449 s/it)
Iteration  2500: accuracy_at_1 = 12.89%; accuracy_at_5 = 38.67%; loss = 3.613887  (0.478074 s/it)
Iteration  2510: accuracy_at_1 = 13.67%; accuracy_at_5 = 31.64%; loss = 3.662752  (0.477373 s/it)
Iteration  2520: accuracy_at_1 = 14.45%; accuracy_at_5 = 34.38%; loss = 3.664684  (0.477276 s/it)
Iteration  2530: accuracy_at_1 = 12.89%; accuracy_at_5 = 34.38%; loss = 3.726478  (0.477478 s/it)
Iteration  2540: accuracy_at_1 = 11.33%; accuracy_at_5 = 35.16%; loss = 3.633598  (0.477383 s/it)
Iteration  2550: accuracy_at_1 = 13.28%; accuracy_at_5 = 40.23%; loss = 3.538889  (0.477510 s/it)
Iteration  2560: accuracy_at_1 =  9.77%; accuracy_at_5 = 31.25%; loss = 3.777320  (0.477777 s/it)
Iteration  2570: accuracy_at_1 = 16.41%; accuracy_at_5 = 37.11%; loss = 3.629391  (0.478466 s/it)
Iteration  2580: accuracy_at_1 = 10.16%; accuracy_at_5 = 37.89%; loss = 3.637629  (0.478632 s/it)
Iteration  2590: accuracy_at_1 = 16.41%; accuracy_at_5 = 36.33%; loss = 3.633932  (0.478530 s/it)
Iteration  2600: accuracy_at_1 = 12.89%; accuracy_at_5 = 35.16%; loss = 3.680614  (0.478564 s/it)
Iteration  2610: accuracy_at_1 = 11.72%; accuracy_at_5 = 32.81%; loss = 3.835030  (0.478483 s/it)
Iteration  2620: accuracy_at_1 = 11.72%; accuracy_at_5 = 34.38%; loss = 3.686229  (0.478563 s/it)
Iteration  2630: accuracy_at_1 =  9.38%; accuracy_at_5 = 35.16%; loss = 3.667665  (0.477671 s/it)
Iteration  2640: accuracy_at_1 = 13.28%; accuracy_at_5 = 37.50%; loss = 3.560310  (0.477478 s/it)
Iteration  2650: accuracy_at_1 = 10.16%; accuracy_at_5 = 28.12%; loss = 3.896715  (0.477356 s/it)
Iteration  2660: accuracy_at_1 = 12.11%; accuracy_at_5 = 39.45%; loss = 3.667380  (0.477362 s/it)
Iteration  2670: accuracy_at_1 = 14.84%; accuracy_at_5 = 33.98%; loss = 3.789286  (0.477531 s/it)
Iteration  2680: accuracy_at_1 = 11.33%; accuracy_at_5 = 35.55%; loss = 3.759039  (0.477512 s/it)
Iteration  2690: accuracy_at_1 = 14.84%; accuracy_at_5 = 41.41%; loss = 3.444267  (0.478114 s/it)
Iteration  2700: accuracy_at_1 = 11.72%; accuracy_at_5 = 33.98%; loss = 3.739376  (0.478757 s/it)
Iteration  2710: accuracy_at_1 = 15.62%; accuracy_at_5 = 35.16%; loss = 3.580102  (0.478729 s/it)
Iteration  2720: accuracy_at_1 =  8.59%; accuracy_at_5 = 33.59%; loss = 3.773754  (0.479279 s/it)
Iteration  2730: accuracy_at_1 = 10.55%; accuracy_at_5 = 35.94%; loss = 3.727096  (0.478819 s/it)
Iteration  2740: accuracy_at_1 =  9.77%; accuracy_at_5 = 32.42%; loss = 3.827357  (0.480241 s/it)
Iteration  2750: accuracy_at_1 = 14.06%; accuracy_at_5 = 40.23%; loss = 3.500112  (0.478916 s/it)
Iteration  2760: accuracy_at_1 = 15.23%; accuracy_at_5 = 38.67%; loss = 3.666537  (0.477208 s/it)
Iteration  2770: accuracy_at_1 = 11.72%; accuracy_at_5 = 30.47%; loss = 3.727376  (0.477474 s/it)
Iteration  2780: accuracy_at_1 = 14.84%; accuracy_at_5 = 33.59%; loss = 3.653186  (0.477192 s/it)
Iteration  2790: accuracy_at_1 = 14.06%; accuracy_at_5 = 42.97%; loss = 3.507947  (0.477181 s/it)
Iteration  2800: accuracy_at_1 = 12.89%; accuracy_at_5 = 36.33%; loss = 3.644596  (0.477443 s/it)
Iteration  2810: accuracy_at_1 = 16.41%; accuracy_at_5 = 37.89%; loss = 3.577590  (0.477770 s/it)
Iteration  2820: accuracy_at_1 = 16.02%; accuracy_at_5 = 39.06%; loss = 3.622303  (0.477546 s/it)
Iteration  2830: accuracy_at_1 = 13.67%; accuracy_at_5 = 37.89%; loss = 3.586617  (0.478571 s/it)
Iteration  2840: accuracy_at_1 = 14.45%; accuracy_at_5 = 36.72%; loss = 3.570062  (0.478788 s/it)
Iteration  2850: accuracy_at_1 = 15.23%; accuracy_at_5 = 35.94%; loss = 3.675303  (0.478626 s/it)
Iteration  2860: accuracy_at_1 = 17.58%; accuracy_at_5 = 37.89%; loss = 3.621970  (0.478235 s/it)
Iteration  2870: accuracy_at_1 = 15.62%; accuracy_at_5 = 35.55%; loss = 3.602736  (0.478422 s/it)
Iteration  2880: accuracy_at_1 = 14.06%; accuracy_at_5 = 40.23%; loss = 3.611452  (0.478615 s/it)
Iteration  2890: accuracy_at_1 = 10.16%; accuracy_at_5 = 34.38%; loss = 3.664326  (0.477429 s/it)
Iteration  2900: accuracy_at_1 = 14.45%; accuracy_at_5 = 35.16%; loss = 3.632936  (0.477417 s/it)
Iteration  2910: accuracy_at_1 = 12.11%; accuracy_at_5 = 36.72%; loss = 3.665315  (0.477211 s/it)
Iteration  2920: accuracy_at_1 = 12.11%; accuracy_at_5 = 39.45%; loss = 3.619441  (0.477372 s/it)
Iteration  2930: accuracy_at_1 = 13.28%; accuracy_at_5 = 35.16%; loss = 3.580894  (0.477587 s/it)
Iteration  2940: accuracy_at_1 = 13.28%; accuracy_at_5 = 34.77%; loss = 3.610084  (0.477414 s/it)
Iteration  2950: accuracy_at_1 = 14.06%; accuracy_at_5 = 42.19%; loss = 3.499656  (0.478297 s/it)
Iteration  2960: accuracy_at_1 = 14.45%; accuracy_at_5 = 39.06%; loss = 3.568671  (0.478761 s/it)
Iteration  2970: accuracy_at_1 = 14.84%; accuracy_at_5 = 38.67%; loss = 3.571194  (0.478532 s/it)
Iteration  2980: accuracy_at_1 = 17.19%; accuracy_at_5 = 41.41%; loss = 3.536288  (0.478687 s/it)
Iteration  2990: accuracy_at_1 = 12.50%; accuracy_at_5 = 34.77%; loss = 3.674850  (0.478560 s/it)
Iteration  3000: accuracy_at_1 = 17.58%; accuracy_at_5 = 39.06%; loss = 3.540741  (0.478842 s/it)
Iteration  3010: accuracy_at_1 = 12.89%; accuracy_at_5 = 37.11%; loss = 3.603055  (0.478381 s/it)
Iteration  3020: accuracy_at_1 = 12.11%; accuracy_at_5 = 36.33%; loss = 3.690619  (0.477329 s/it)
Iteration  3030: accuracy_at_1 = 14.06%; accuracy_at_5 = 35.94%; loss = 3.614876  (0.477457 s/it)
Iteration  3040: accuracy_at_1 = 13.28%; accuracy_at_5 = 36.72%; loss = 3.505161  (0.477377 s/it)
Iteration  3050: accuracy_at_1 = 17.19%; accuracy_at_5 = 39.06%; loss = 3.613278  (0.477154 s/it)
Iteration  3060: accuracy_at_1 = 11.33%; accuracy_at_5 = 36.33%; loss = 3.698421  (0.477388 s/it)
Iteration  3070: accuracy_at_1 = 15.62%; accuracy_at_5 = 40.23%; loss = 3.518649  (0.477947 s/it)
Iteration  3080: accuracy_at_1 = 16.80%; accuracy_at_5 = 39.45%; loss = 3.604940  (0.478393 s/it)
Iteration  3090: accuracy_at_1 = 14.84%; accuracy_at_5 = 32.81%; loss = 3.722419  (0.478462 s/it)
Iteration  3100: accuracy_at_1 = 10.55%; accuracy_at_5 = 32.03%; loss = 3.688623  (0.478684 s/it)
Iteration  3110: accuracy_at_1 = 13.67%; accuracy_at_5 = 36.72%; loss = 3.596855  (0.478672 s/it)
Iteration  3120: accuracy_at_1 = 13.28%; accuracy_at_5 = 39.06%; loss = 3.758358  (0.478509 s/it)
Iteration  3130: accuracy_at_1 =  8.98%; accuracy_at_5 = 35.55%; loss = 3.641140  (0.480015 s/it)
Iteration  3140: accuracy_at_1 = 14.45%; accuracy_at_5 = 34.77%; loss = 3.722489  (0.477966 s/it)
Iteration  3150: accuracy_at_1 = 15.62%; accuracy_at_5 = 40.62%; loss = 3.485794  (0.477418 s/it)
Iteration  3160: accuracy_at_1 = 12.50%; accuracy_at_5 = 33.20%; loss = 3.709155  (0.477481 s/it)
Iteration  3170: accuracy_at_1 =  9.38%; accuracy_at_5 = 31.25%; loss = 3.664040  (0.477233 s/it)
Iteration  3180: accuracy_at_1 = 13.28%; accuracy_at_5 = 38.28%; loss = 3.556238  (0.477220 s/it)
Iteration  3190: accuracy_at_1 = 17.19%; accuracy_at_5 = 39.06%; loss = 3.602085  (0.477475 s/it)
Iteration  3200: accuracy_at_1 = 20.31%; accuracy_at_5 = 42.19%; loss = 3.507629  (0.477557 s/it)
Iteration  3210: accuracy_at_1 = 15.23%; accuracy_at_5 = 34.38%; loss = 3.641237  (0.478673 s/it)
Iteration  3220: accuracy_at_1 = 15.23%; accuracy_at_5 = 39.06%; loss = 3.603931  (0.478847 s/it)
Iteration  3230: accuracy_at_1 = 18.36%; accuracy_at_5 = 46.88%; loss = 3.266679  (0.478677 s/it)
Iteration  3240: accuracy_at_1 = 11.72%; accuracy_at_5 = 32.42%; loss = 3.810975  (0.478319 s/it)
Iteration  3250: accuracy_at_1 = 17.19%; accuracy_at_5 = 41.80%; loss = 3.515974  (0.478752 s/it)
Iteration  3260: accuracy_at_1 = 17.19%; accuracy_at_5 = 38.67%; loss = 3.511577  (0.478490 s/it)
Iteration  3270: accuracy_at_1 = 16.41%; accuracy_at_5 = 39.06%; loss = 3.448110  (0.477600 s/it)
Iteration  3280: accuracy_at_1 = 15.23%; accuracy_at_5 = 38.67%; loss = 3.602089  (0.477215 s/it)
Iteration  3290: accuracy_at_1 = 13.67%; accuracy_at_5 = 36.33%; loss = 3.628304  (0.477193 s/it)
Iteration  3300: accuracy_at_1 = 10.16%; accuracy_at_5 = 30.47%; loss = 3.703483  (0.477659 s/it)
Iteration  3310: accuracy_at_1 = 14.06%; accuracy_at_5 = 39.06%; loss = 3.520627  (0.477447 s/it)
Iteration  3320: accuracy_at_1 = 17.97%; accuracy_at_5 = 39.84%; loss = 3.560085  (0.477407 s/it)
Iteration  3330: accuracy_at_1 = 16.80%; accuracy_at_5 = 41.02%; loss = 3.489294  (0.477943 s/it)
Iteration  3340: accuracy_at_1 = 13.28%; accuracy_at_5 = 40.62%; loss = 3.521857  (0.478644 s/it)
Iteration  3350: accuracy_at_1 = 17.58%; accuracy_at_5 = 44.53%; loss = 3.414589  (0.478766 s/it)
Iteration  3360: accuracy_at_1 = 17.19%; accuracy_at_5 = 43.36%; loss = 3.507050  (0.478745 s/it)
Iteration  3370: accuracy_at_1 = 15.23%; accuracy_at_5 = 39.45%; loss = 3.566088  (0.478978 s/it)
Iteration  3380: accuracy_at_1 = 18.36%; accuracy_at_5 = 42.19%; loss = 3.495090  (0.478754 s/it)
Iteration  3390: accuracy_at_1 = 14.06%; accuracy_at_5 = 43.75%; loss = 3.406387  (0.478434 s/it)
Iteration  3400: accuracy_at_1 = 12.89%; accuracy_at_5 = 38.67%; loss = 3.523797  (0.477507 s/it)
Iteration  3410: accuracy_at_1 = 14.84%; accuracy_at_5 = 42.19%; loss = 3.517377  (0.477449 s/it)
Iteration  3420: accuracy_at_1 = 17.19%; accuracy_at_5 = 40.62%; loss = 3.512053  (0.477240 s/it)
Iteration  3430: accuracy_at_1 = 14.45%; accuracy_at_5 = 41.41%; loss = 3.532586  (0.477547 s/it)
Iteration  3440: accuracy_at_1 = 17.19%; accuracy_at_5 = 41.41%; loss = 3.436527  (0.477411 s/it)
Iteration  3450: accuracy_at_1 = 17.19%; accuracy_at_5 = 36.33%; loss = 3.606140  (0.477909 s/it)
Iteration  3460: accuracy_at_1 = 17.19%; accuracy_at_5 = 45.70%; loss = 3.417316  (0.478408 s/it)
Iteration  3470: accuracy_at_1 = 17.19%; accuracy_at_5 = 42.97%; loss = 3.591991  (0.478355 s/it)
Iteration  3480: accuracy_at_1 = 14.45%; accuracy_at_5 = 36.33%; loss = 3.631551  (0.478129 s/it)
Iteration  3490: accuracy_at_1 = 17.58%; accuracy_at_5 = 39.45%; loss = 3.577341  (0.478351 s/it)
Iteration  3500: accuracy_at_1 = 17.19%; accuracy_at_5 = 46.88%; loss = 3.484750  (0.478574 s/it)
Iteration  3510: accuracy_at_1 = 17.19%; accuracy_at_5 = 46.88%; loss = 3.373994  (0.478646 s/it)
Iteration  3520: accuracy_at_1 = 13.67%; accuracy_at_5 = 35.94%; loss = 3.591613  (0.479940 s/it)
Iteration  3530: accuracy_at_1 = 15.23%; accuracy_at_5 = 40.62%; loss = 3.569716  (0.477478 s/it)
Iteration  3540: accuracy_at_1 = 16.02%; accuracy_at_5 = 39.06%; loss = 3.490165  (0.477161 s/it)
Iteration  3550: accuracy_at_1 = 14.06%; accuracy_at_5 = 40.23%; loss = 3.489253  (0.477315 s/it)
Iteration  3560: accuracy_at_1 = 14.84%; accuracy_at_5 = 42.97%; loss = 3.471233  (0.477012 s/it)
Iteration  3570: accuracy_at_1 = 13.28%; accuracy_at_5 = 38.67%; loss = 3.554026  (0.477409 s/it)
Iteration  3580: accuracy_at_1 = 16.41%; accuracy_at_5 = 38.67%; loss = 3.628843  (0.477160 s/it)
Iteration  3590: accuracy_at_1 = 10.55%; accuracy_at_5 = 36.72%; loss = 3.646893  (0.478113 s/it)
Iteration  3600: accuracy_at_1 = 17.58%; accuracy_at_5 = 36.72%; loss = 3.566182  (0.478324 s/it)
Iteration  3610: accuracy_at_1 = 14.84%; accuracy_at_5 = 39.84%; loss = 3.483775  (0.478380 s/it)
Iteration  3620: accuracy_at_1 = 11.33%; accuracy_at_5 = 34.38%; loss = 3.651262  (0.478479 s/it)
Iteration  3630: accuracy_at_1 = 14.06%; accuracy_at_5 = 40.62%; loss = 3.487382  (0.478542 s/it)
Iteration  3640: accuracy_at_1 = 17.19%; accuracy_at_5 = 41.02%; loss = 3.481298  (0.478959 s/it)
Iteration  3650: accuracy_at_1 = 19.53%; accuracy_at_5 = 46.09%; loss = 3.391230  (0.478136 s/it)
Iteration  3660: accuracy_at_1 = 18.75%; accuracy_at_5 = 42.58%; loss = 3.423629  (0.477858 s/it)
Iteration  3670: accuracy_at_1 = 19.92%; accuracy_at_5 = 40.62%; loss = 3.410061  (0.477272 s/it)
Iteration  3680: accuracy_at_1 = 15.23%; accuracy_at_5 = 41.02%; loss = 3.537271  (0.477737 s/it)
Iteration  3690: accuracy_at_1 = 10.94%; accuracy_at_5 = 35.94%; loss = 3.746939  (0.477751 s/it)
Iteration  3700: accuracy_at_1 = 15.23%; accuracy_at_5 = 43.36%; loss = 3.401349  (0.477659 s/it)
Iteration  3710: accuracy_at_1 = 20.31%; accuracy_at_5 = 44.14%; loss = 3.407360  (0.477649 s/it)
Iteration  3720: accuracy_at_1 = 17.97%; accuracy_at_5 = 39.06%; loss = 3.480627  (0.478489 s/it)
Iteration  3730: accuracy_at_1 = 15.62%; accuracy_at_5 = 41.41%; loss = 3.476829  (0.478459 s/it)
Iteration  3740: accuracy_at_1 = 14.45%; accuracy_at_5 = 40.23%; loss = 3.510420  (0.478718 s/it)
Iteration  3750: accuracy_at_1 = 11.72%; accuracy_at_5 = 35.94%; loss = 3.667268  (0.478695 s/it)
Iteration  3760: accuracy_at_1 = 12.89%; accuracy_at_5 = 36.33%; loss = 3.643979  (0.478295 s/it)
Iteration  3770: accuracy_at_1 = 19.14%; accuracy_at_5 = 46.09%; loss = 3.382208  (0.478544 s/it)
Iteration  3780: accuracy_at_1 = 11.72%; accuracy_at_5 = 35.55%; loss = 3.583909  (0.478097 s/it)
Iteration  3790: accuracy_at_1 = 17.19%; accuracy_at_5 = 36.33%; loss = 3.574838  (0.477493 s/it)
Iteration  3800: accuracy_at_1 = 17.97%; accuracy_at_5 = 42.97%; loss = 3.480331  (0.477428 s/it)
Iteration  3810: accuracy_at_1 = 15.62%; accuracy_at_5 = 44.14%; loss = 3.355321  (0.477435 s/it)
Iteration  3820: accuracy_at_1 = 12.50%; accuracy_at_5 = 35.55%; loss = 3.623385  (0.477255 s/it)
Iteration  3830: accuracy_at_1 = 14.84%; accuracy_at_5 = 35.94%; loss = 3.573155  (0.477366 s/it)
Iteration  3840: accuracy_at_1 = 12.89%; accuracy_at_5 = 39.45%; loss = 3.602057  (0.477462 s/it)
Iteration  3850: accuracy_at_1 = 15.62%; accuracy_at_5 = 34.77%; loss = 3.567130  (0.478574 s/it)
Iteration  3860: accuracy_at_1 = 16.80%; accuracy_at_5 = 48.83%; loss = 3.415889  (0.478769 s/it)
Iteration  3870: accuracy_at_1 = 16.02%; accuracy_at_5 = 41.02%; loss = 3.543811  (0.478657 s/it)
Iteration  3880: accuracy_at_1 = 19.53%; accuracy_at_5 = 44.92%; loss = 3.328917  (0.479003 s/it)
Iteration  3890: accuracy_at_1 = 13.28%; accuracy_at_5 = 37.89%; loss = 3.642706  (0.478467 s/it)
Iteration  3900: accuracy_at_1 = 18.75%; accuracy_at_5 = 45.70%; loss = 3.398156  (0.478508 s/it)
Iteration  3910: accuracy_at_1 = 17.19%; accuracy_at_5 = 44.53%; loss = 3.470265  (0.479141 s/it)
Iteration  3920: accuracy_at_1 = 16.80%; accuracy_at_5 = 42.58%; loss = 3.481821  (0.477398 s/it)
Iteration  3930: accuracy_at_1 = 16.02%; accuracy_at_5 = 40.23%; loss = 3.513712  (0.477607 s/it)
Iteration  3940: accuracy_at_1 = 16.41%; accuracy_at_5 = 37.50%; loss = 3.665330  (0.477447 s/it)
Iteration  3950: accuracy_at_1 = 18.75%; accuracy_at_5 = 43.75%; loss = 3.420942  (0.477424 s/it)
Iteration  3960: accuracy_at_1 = 16.41%; accuracy_at_5 = 39.06%; loss = 3.475738  (0.477258 s/it)
Iteration  3970: accuracy_at_1 = 19.92%; accuracy_at_5 = 42.97%; loss = 3.410794  (0.478199 s/it)
Iteration  3980: accuracy_at_1 = 16.02%; accuracy_at_5 = 43.75%; loss = 3.397671  (0.478669 s/it)
Iteration  3990: accuracy_at_1 = 16.41%; accuracy_at_5 = 43.36%; loss = 3.487654  (0.478606 s/it)
Iteration  4000: accuracy_at_1 = 19.53%; accuracy_at_5 = 41.80%; loss = 3.421612  (0.478510 s/it)
Iteration  4010: accuracy_at_1 = 14.06%; accuracy_at_5 = 41.80%; loss = 3.548532  (0.478439 s/it)
Iteration  4020: accuracy_at_1 = 12.89%; accuracy_at_5 = 40.23%; loss = 3.515955  (0.478289 s/it)
Iteration  4030: accuracy_at_1 = 17.97%; accuracy_at_5 = 47.27%; loss = 3.219999  (0.478621 s/it)
Iteration  4040: accuracy_at_1 = 17.97%; accuracy_at_5 = 44.53%; loss = 3.325567  (0.477422 s/it)
Iteration  4050: accuracy_at_1 = 13.67%; accuracy_at_5 = 41.80%; loss = 3.395089  (0.477756 s/it)
Iteration  4060: accuracy_at_1 = 17.58%; accuracy_at_5 = 46.88%; loss = 3.323739  (0.477296 s/it)
Iteration  4070: accuracy_at_1 = 17.58%; accuracy_at_5 = 45.31%; loss = 3.459054  (0.477235 s/it)
Iteration  4080: accuracy_at_1 = 16.80%; accuracy_at_5 = 45.31%; loss = 3.434332  (0.477471 s/it)
Iteration  4090: accuracy_at_1 = 16.41%; accuracy_at_5 = 39.45%; loss = 3.508619  (0.477541 s/it)
Iteration  4100: accuracy_at_1 = 17.58%; accuracy_at_5 = 44.14%; loss = 3.419260  (0.478172 s/it)
Iteration  4110: accuracy_at_1 = 17.97%; accuracy_at_5 = 43.75%; loss = 3.396701  (0.478875 s/it)
Iteration  4120: accuracy_at_1 = 19.92%; accuracy_at_5 = 42.19%; loss = 3.487276  (0.478812 s/it)
Iteration  4130: accuracy_at_1 = 22.66%; accuracy_at_5 = 45.70%; loss = 3.405457  (0.478794 s/it)
Iteration  4140: accuracy_at_1 = 10.94%; accuracy_at_5 = 40.23%; loss = 3.431248  (0.478476 s/it)
Iteration  4150: accuracy_at_1 = 17.58%; accuracy_at_5 = 43.36%; loss = 3.548835  (0.478745 s/it)
Iteration  4160: accuracy_at_1 = 16.02%; accuracy_at_5 = 44.53%; loss = 3.432309  (0.478006 s/it)
Iteration  4170: accuracy_at_1 = 16.02%; accuracy_at_5 = 41.02%; loss = 3.419436  (0.477373 s/it)
Iteration  4180: accuracy_at_1 = 15.62%; accuracy_at_5 = 37.89%; loss = 3.627710  (0.476939 s/it)
Iteration  4190: accuracy_at_1 = 15.62%; accuracy_at_5 = 41.41%; loss = 3.570901  (0.477393 s/it)
Iteration  4200: accuracy_at_1 = 14.06%; accuracy_at_5 = 41.41%; loss = 3.546462  (0.477509 s/it)
Iteration  4210: accuracy_at_1 = 16.02%; accuracy_at_5 = 41.80%; loss = 3.461545  (0.477241 s/it)
Iteration  4220: accuracy_at_1 = 17.19%; accuracy_at_5 = 39.45%; loss = 3.307346  (0.477252 s/it)
Iteration  4230: accuracy_at_1 = 15.62%; accuracy_at_5 = 38.67%; loss = 3.495414  (0.478705 s/it)
Iteration  4240: accuracy_at_1 = 19.53%; accuracy_at_5 = 42.58%; loss = 3.393705  (0.478436 s/it)
Iteration  4250: accuracy_at_1 = 13.28%; accuracy_at_5 = 42.58%; loss = 3.473258  (0.478386 s/it)
Iteration  4260: accuracy_at_1 = 11.72%; accuracy_at_5 = 41.02%; loss = 3.595996  (0.479024 s/it)
Iteration  4270: accuracy_at_1 = 14.06%; accuracy_at_5 = 43.36%; loss = 3.458279  (0.478689 s/it)
Iteration  4280: accuracy_at_1 = 18.36%; accuracy_at_5 = 38.28%; loss = 3.444853  (0.479207 s/it)
Iteration  4290: accuracy_at_1 = 17.19%; accuracy_at_5 = 42.97%; loss = 3.495434  (0.478242 s/it)
Iteration  4300: accuracy_at_1 = 17.58%; accuracy_at_5 = 43.75%; loss = 3.383432  (0.478779 s/it)
Iteration  4310: accuracy_at_1 = 24.61%; accuracy_at_5 = 46.48%; loss = 3.267308  (0.477897 s/it)
Iteration  4320: accuracy_at_1 = 17.97%; accuracy_at_5 = 44.14%; loss = 3.404470  (0.477983 s/it)
Iteration  4330: accuracy_at_1 = 14.84%; accuracy_at_5 = 41.80%; loss = 3.473386  (0.477874 s/it)
Iteration  4340: accuracy_at_1 = 16.41%; accuracy_at_5 = 42.19%; loss = 3.425189  (0.477626 s/it)
Iteration  4350: accuracy_at_1 = 17.19%; accuracy_at_5 = 43.75%; loss = 3.389637  (0.478341 s/it)
Iteration  4360: accuracy_at_1 = 15.62%; accuracy_at_5 = 42.19%; loss = 3.490012  (0.479449 s/it)
Iteration  4370: accuracy_at_1 = 15.23%; accuracy_at_5 = 39.06%; loss = 3.407371  (0.479545 s/it)
Iteration  4380: accuracy_at_1 = 15.62%; accuracy_at_5 = 39.45%; loss = 3.511047  (0.479788 s/it)
Iteration  4390: accuracy_at_1 = 15.23%; accuracy_at_5 = 44.92%; loss = 3.376306  (0.480144 s/it)
Iteration  4400: accuracy_at_1 = 14.45%; accuracy_at_5 = 41.02%; loss = 3.494493  (0.479505 s/it)
Iteration  4410: accuracy_at_1 = 21.09%; accuracy_at_5 = 42.97%; loss = 3.365084  (0.479964 s/it)
Iteration  4420: accuracy_at_1 = 22.27%; accuracy_at_5 = 46.48%; loss = 3.300355  (0.479104 s/it)
Iteration  4430: accuracy_at_1 = 16.80%; accuracy_at_5 = 43.75%; loss = 3.392538  (0.478595 s/it)
Iteration  4440: accuracy_at_1 = 19.53%; accuracy_at_5 = 41.80%; loss = 3.509277  (0.477942 s/it)
Iteration  4450: accuracy_at_1 = 16.41%; accuracy_at_5 = 42.19%; loss = 3.466528  (0.478735 s/it)
Iteration  4460: accuracy_at_1 = 17.19%; accuracy_at_5 = 42.19%; loss = 3.536057  (0.478140 s/it)
Iteration  4470: accuracy_at_1 = 15.23%; accuracy_at_5 = 37.89%; loss = 3.474942  (0.478276 s/it)
Iteration  4480: accuracy_at_1 = 18.36%; accuracy_at_5 = 41.80%; loss = 3.413014  (0.478797 s/it)
Iteration  4490: accuracy_at_1 = 16.80%; accuracy_at_5 = 44.53%; loss = 3.368392  (0.479572 s/it)
Iteration  4500: accuracy_at_1 = 22.66%; accuracy_at_5 = 41.80%; loss = 3.408122  (0.479574 s/it)
Iteration  4510: accuracy_at_1 = 17.97%; accuracy_at_5 = 46.88%; loss = 3.376745  (0.479639 s/it)
Iteration  4520: accuracy_at_1 = 25.78%; accuracy_at_5 = 47.66%; loss = 3.293325  (0.479296 s/it)
Iteration  4530: accuracy_at_1 = 20.70%; accuracy_at_5 = 47.66%; loss = 3.298281  (0.479968 s/it)
Iteration  4540: accuracy_at_1 = 15.23%; accuracy_at_5 = 42.58%; loss = 3.525917  (0.479889 s/it)
Iteration  4550: accuracy_at_1 = 18.36%; accuracy_at_5 = 42.19%; loss = 3.374457  (0.478812 s/it)
Iteration  4560: accuracy_at_1 = 17.97%; accuracy_at_5 = 46.88%; loss = 3.418370  (0.478273 s/it)
Iteration  4570: accuracy_at_1 = 19.92%; accuracy_at_5 = 47.27%; loss = 3.323756  (0.478498 s/it)
Iteration  4580: accuracy_at_1 = 18.75%; accuracy_at_5 = 42.58%; loss = 3.440531  (0.478225 s/it)
Iteration  4590: accuracy_at_1 = 16.41%; accuracy_at_5 = 45.70%; loss = 3.387231  (0.478123 s/it)
Iteration  4600: accuracy_at_1 = 16.02%; accuracy_at_5 = 42.58%; loss = 3.464694  (0.478424 s/it)
Iteration  4610: accuracy_at_1 = 22.27%; accuracy_at_5 = 47.66%; loss = 3.267967  (0.478962 s/it)
Iteration  4620: accuracy_at_1 = 16.41%; accuracy_at_5 = 43.36%; loss = 3.373227  (0.479461 s/it)
Iteration  4630: accuracy_at_1 = 18.36%; accuracy_at_5 = 40.23%; loss = 3.489944  (0.479768 s/it)
Iteration  4640: accuracy_at_1 = 20.70%; accuracy_at_5 = 48.44%; loss = 3.233604  (0.479786 s/it)
